hour_index,xuehua550,模板1,模板2,模板3,随机曲线1
4936,715.59713,83.490541,47.490541,83.490541,266.72
4937,677.028573,85.93477,49.93477,85.93477,278.42
4938,783.99838,88.591647,52.591647,88.591647,285.14
4939,868.869441,90.691319,54.691319,90.691319,286.83
4940,730.2409,91.494118,55.494118,91.494118,279.36
4941,717.083874,90.691206,54.691206,90.691206,273.31
4942,702.452451,88.590688,52.590688,88.590688,278.536667
4943,684.002185,85.928377,49.928377,85.928377,274.753333
4944,688.561038,83.456604,47.456604,83.456604,276.376667
4945,668.384964,76.588197,40.588197,76.588197,275.446667
4946,678.341449,75.571142,39.571142,75.571142,272.673333
4947,665.579787,74.880045,38.880045,74.880045,271.223333
4948,651.380888,74.927998,38.927998,74.927998,280.006667
4949,628.651353,76.08563,40.08563,76.08563,278.936667
4950,681.034815,78.479635,42.479635,78.479635,279.22
4951,654.187603,81.711217,45.711217,81.711217,276.096667
4952,659.785461,84.750467,48.750467,84.750467,274.343333
4953,834.163625,86.385288,50.385288,86.385288,294.936667
4954,685.547287,86.074103,50.074103,86.074103,285.36
4955,805.277944,84.370141,48.370141,84.370141,304.176667
4956,891.671386,82.42472,46.42472,82.42472,298.33
4957,1000,81.154203,45.154203,81.154203,317.916667
4958,662.34462,80.910221,44.910221,80.910221,286.051667
4959,667.962288,81.699169,45.699169,81.699169,290
4960,686.548463,83.427036,47.427036,83.427036,285.02
4961,644.836885,85.871265,49.871265,85.871265,277.56
4962,706.597688,88.528142,52.528142,88.528142,296.4
4963,799.765335,90.627814,54.627814,90.627814,308.32
4964,696.385565,91.430613,55.430613,91.430613,287.63
4965,633.790181,90.627701,54.627701,90.627701,285.29
4966,637.686719,88.527182,52.527182,88.527182,282.58
4967,586.015629,85.864872,49.864872,85.864872,278.98
4968,599.134178,83.393099,47.393099,83.393099,279.89
4969,611.339089,76.525158,40.525158,76.525158,275.75
4970,605.689939,75.508103,39.508103,75.508103,277.83
4971,569.732596,74.817006,38.817006,74.817006,275.15
4972,577.149133,74.86496,38.86496,74.86496,272.01
4973,566.714048,76.022591,40.022591,76.022591,266.57
4974,586.621648,78.416596,42.416596,78.416596,278.38
4975,600.259219,81.648178,45.648178,81.648178,272.645
4976,676.156725,84.687429,48.687429,84.687429,273.89
4977,730.126369,86.32225,50.32225,86.32225,303.68
4978,590.082095,86.011064,50.011064,86.011064,279.29
4979,614.086607,84.307103,48.307103,84.307103,299.58
4980,602.110268,82.361682,46.361682,82.361682,311.22
4981,733.577978,81.091165,45.091165,81.091165,323.71
4982,653.425617,80.847182,44.847182,80.847182,274.45
4983,715.176142,81.63613,45.63613,81.63613,275.66
4984,683.985617,83.363997,47.363997,83.363997,279.49
4985,610.604744,85.808226,49.808226,85.808226,270.5
4986,668.855391,88.465103,52.465103,88.465103,283.36
4987,738.230746,90.564775,54.564775,90.564775,298.77
4988,635.217527,91.367574,55.367574,91.367574,281.42
4989,579.945673,90.564662,54.564662,90.564662,267.85
4990,575.222255,88.464144,52.464144,88.464144,268.8
4991,565.145977,85.801833,49.801833,85.801833,254.43
4992,557.647051,83.33006,47.33006,83.33006,258.506667
4993,561.846903,71.462604,35.462604,71.462604,262.003333
4994,571.087228,70.44555,34.44555,70.44555,260.416667
4995,543.775771,69.754452,33.754452,69.754452,248.78
4996,550.103765,69.802406,33.802406,69.802406,251.446667
4997,568.26147,70.960038,34.960038,70.960038,247.643333
4998,568.687391,73.354043,37.354043,73.354043,254.626667
4999,547.376844,76.585625,40.585625,76.585625,258.84
5000,559.650431,79.624875,43.624875,79.624875,277.38
5001,597.822484,81.259696,45.259696,81.259696,287.61
5002,590.706038,80.94851,44.94851,80.94851,255.733333
5003,581.630101,79.244549,43.244549,79.244549,262.756667
5004,600.157637,77.299128,41.299128,77.299128,259.383333
5005,639.891373,76.028611,40.028611,76.028611,288.21
5006,586.323438,75.784629,39.784629,75.784629,272.473333
5007,601.142328,76.573577,40.573577,76.573577,284.943333
5008,597.17354,78.301444,42.301444,78.301444,278.976667
5009,616.280451,80.745672,44.745672,80.745672,261.8
5010,615.315853,83.402549,47.402549,83.402549,275.85
5011,655.279231,85.502222,49.502222,85.502222,289.01
5012,583.156078,86.305021,50.305021,86.305021,268.2
5013,565.533629,85.502109,49.502109,85.502109,252.41
5014,555.174277,83.40159,47.40159,83.40159,250.77
5015,632.332023,80.73928,44.73928,80.73928,247.04
5016,654.254298,78.267507,42.267507,78.267507,244.02
5017,591.311416,71.400555,35.400555,71.400555,245.74
5018,558.989942,70.3835,34.3835,70.3835,249.28
5019,551.322165,69.692403,33.692403,69.692403,237.7
5020,546.204909,69.740356,33.740356,69.740356,240.72
5021,555.967491,70.897988,34.897988,70.897988,248.23
5022,547.278473,73.291993,37.291993,73.291993,248.39
5023,564.802617,76.523575,40.523575,76.523575,239.45
5024,580.908304,79.562825,43.562825,79.562825,244.85
5025,631.28518,81.197646,45.197646,81.197646,258.115
5026,649.150215,80.886461,44.886461,80.886461,255.93
5027,601.301354,79.182499,43.182499,79.182499,252.98
5028,617.262595,77.237078,41.237078,77.237078,258.81
5029,696.264727,75.966561,39.966561,75.966561,269.33
5030,645.107692,75.722579,39.722579,75.722579,254.53
5031,620.887404,76.511527,40.511527,76.511527,259.1
5032,622.597777,78.239394,42.239394,78.239394,257.92
5033,685.680582,80.683623,44.683623,80.683623,263.35
5034,804.54837,83.3405,47.3405,83.3405,263.09
5035,878.774956,85.440172,49.440172,85.440172,272.89
5036,662.712314,86.242971,50.242971,86.242971,253.49
5037,664.929525,85.440059,49.440059,85.440059,247.19
5038,626.051159,83.33954,47.33954,83.33954,242.97
5039,625.113938,80.67723,44.67723,80.67723,267.49
5040,624.763619,78.205457,42.205457,78.205457,272.66
5041,620.455843,76.339027,40.339027,76.339027,256.12
5042,623.40716,75.321972,39.321972,75.321972,244.578333
5043,624.181132,74.630875,38.630875,74.630875,241.273333
5044,604.202433,74.678829,38.678829,74.678829,238.89
5045,618.563515,75.83646,39.83646,75.83646,243.31
5046,650.897992,78.230465,42.230465,78.230465,239.403333
5047,673.174474,81.462047,45.462047,81.462047,246.906667
5048,707.347331,84.501298,48.501298,84.501298,252.736667
5049,815.025911,86.136119,50.136119,86.136119,267.23
5050,629.924148,85.824933,49.824933,85.824933,271.5
5051,575.391868,84.120972,48.120972,84.120972,259.146667
5052,622.079235,82.175551,46.175551,82.175551,263.613333
5053,714.828765,80.905034,44.905034,80.905034,281.396667
5054,603.890362,80.661051,44.661051,80.661051,270.563333
5055,581.630101,81.449999,45.449999,81.449999,264.573333
5056,594.050929,83.177866,47.177866,83.177866,265.02
5057,614.540457,85.622095,49.622095,85.622095,279.316667
5058,692.83197,88.278972,52.278972,88.278972,299.473333
5059,691.55454,90.378644,54.378644,90.378644,309.593333
5060,638.432988,91.181443,55.181443,91.181443,274.53
5061,630.803793,90.378531,54.378531,90.378531,275.01
5062,616.839261,88.278013,52.278013,88.278013,265.91
5063,612.306825,85.615702,49.615702,85.615702,265.67
5064,633.587055,83.143929,47.143929,83.143929,265.58
5065,633.993502,76.27804,40.27804,76.27804,264.46
5066,592.015562,75.260985,39.260985,75.260985,265.23
5067,604.341321,74.569888,38.569888,74.569888,265.43
5068,609.097605,74.617841,38.617841,74.617841,259.99
5069,569.916758,75.775473,39.775473,75.775473,263.96
5070,605.246944,78.169478,42.169478,78.169478,271.9
5071,580.859013,81.40106,45.40106,81.40106,276.76
5072,532.765358,84.44031,48.44031,84.44031,283.5
5073,614.331788,86.075131,50.075131,86.075131,300.99
5074,620.658809,85.763946,49.763946,85.763946,266.89
5075,664.960455,84.059984,48.059984,84.059984,250.83
5076,809.448384,82.114564,46.114564,82.114564,264.885
5077,865.970999,80.844046,44.844046,80.844046,284.88
5078,619.179593,80.600064,44.600064,80.600064,259.9
5079,629.087983,81.389012,45.389012,81.389012,252.98
5080,608.230393,83.116879,47.116879,83.116879,256.97
5081,612.975214,85.561108,49.561108,85.561108,262.88
5082,614.000869,88.217985,52.217985,88.217985,280.73
5083,617.586976,90.317657,54.317657,90.317657,280.48
5084,589.324356,91.120456,55.120456,91.120456,268.98
5085,580.455549,90.317544,54.317544,90.317544,267.11
5086,568.660722,88.217025,52.217025,88.217025,263.5
5087,555.616662,85.554715,49.554715,85.554715,262.27
5088,572.07278,83.082942,47.082942,83.082942,267.8
5089,598.273353,76.217611,40.217611,76.217611,267.9
5090,555.803597,75.200556,39.200556,75.200556,256.34
5091,574.742994,74.509459,38.509459,74.509459,260.03
5092,580.445725,74.557413,38.557413,74.557413,261.38
5093,581.927905,75.715044,39.715044,75.715044,248.848333
5094,539.726797,78.109049,42.109049,78.109049,260.29
5095,549.342617,81.340631,45.340631,81.340631,252.72
5096,541.681335,84.379882,48.379882,84.379882,231.705
5097,564.349428,86.014703,50.014703,86.014703,262.823333
5098,572.21034,85.703517,49.703517,85.703517,264.513333
5099,600.632245,83.999556,47.999556,83.999556,275.016667
5100,744.425773,82.054135,46.054135,82.054135,300.186667
5101,711.284027,80.783618,44.783618,80.783618,307.943333
5102,764.993314,80.539635,44.539635,80.539635,264.123333
5103,644.452602,81.328583,45.328583,81.328583,266.68
5104,617.399764,83.05645,47.05645,83.05645,261.136667
5105,640.981002,85.500679,49.500679,85.500679,262.453333
5106,682.86109,88.157556,52.157556,88.157556,262.733333
5107,635.914266,90.257228,54.257228,90.257228,263.7
5108,651.117369,91.060027,55.060027,91.060027,255.493333
5109,646.897303,90.257115,54.257115,90.257115,252.583333
5110,628.453193,88.156597,52.156597,88.156597,248.38
5111,597.339676,85.494286,49.494286,85.494286,243.16
5112,598.91013,83.022513,47.022513,83.022513,249.64
5113,615.575053,76.157759,40.157759,76.157759,258.25
5114,590.198218,75.140704,39.140704,75.140704,243.24
5115,634.767901,74.449607,38.449607,74.449607,250.6
5116,622.905717,74.49756,38.49756,74.49756,252.58
5117,636.530916,75.655192,39.655192,75.655192,253.08
5118,606.157518,78.049197,42.049197,78.049197,235.62
5119,597.195682,81.280779,45.280779,81.280779,240.37
5120,590.261597,84.320029,48.320029,84.320029,236.64
5121,630.057186,85.95485,49.95485,85.95485,246.73
5122,621.600341,85.643665,49.643665,85.643665,249.69
5123,550.373735,83.939703,47.939703,83.939703,258.95
5124,558.430372,81.994282,45.994282,81.994282,290.06
5125,609.407534,80.723765,44.723765,80.723765,284.23
5126,561.78036,80.479783,44.479783,80.479783,293.43
5127,560.697161,81.268731,45.268731,81.268731,270.41
5128,563.847295,82.996598,46.996598,82.996598,263.65
5129,563.18727,85.440826,49.440826,85.440826,269.59
5130,580.524345,88.097703,52.097703,88.097703,278.75
5131,628.307997,90.197376,54.197376,90.197376,268.37
5132,596.125505,91.000175,55.000175,91.000175,271.95
5133,584.598501,90.197263,54.197263,90.197263,270.98
5134,590.610684,88.096744,52.096744,88.096744,266.52
5135,601.899105,85.434434,49.434434,85.434434,257.97
5136,564.657035,82.962661,46.962661,82.962661,258.44
5137,550.585975,76.0985,40.0985,76.0985,263.16
5138,557.790425,75.081445,39.081445,75.081445,255.77
5139,569.517382,74.390348,38.390348,74.390348,268.09
5140,561.448328,74.438302,38.438302,74.438302,265.1
5141,563.762435,75.595934,39.595934,75.595934,268.52
5142,588.435004,77.989938,41.989938,77.989938,260.55
5143,589.534435,81.221521,45.221521,81.221521,257.926667
5144,576.929268,84.260771,48.260771,84.260771,255.79
5145,647.415284,85.895592,49.895592,85.895592,266.923333
5146,570.056207,85.584406,49.584406,85.584406,264.76
5147,581.659851,83.880445,47.880445,83.880445,240.843333
5148,586.323438,81.935024,45.935024,81.935024,244.346667
5149,615.130935,80.664507,44.664507,80.664507,261.466667
5150,586.077135,80.420524,44.420524,80.420524,245.713333
5151,570.137257,81.209473,45.209473,81.209473,245.276667
5152,573.525448,82.937339,46.937339,82.937339,246.533333
5153,557.766514,85.381568,49.381568,85.381568,246.273333
5154,592.433256,88.038445,52.038445,88.038445,252.606667
5155,685.647251,90.138117,54.138117,90.138117,266.483333
5156,628.889399,90.940916,54.940916,90.940916,257.603333
5157,612.234061,90.138005,54.138005,90.138005,253.966667
5158,562.699289,88.037486,52.037486,88.037486,255.9
5159,557.265818,85.375176,49.375176,85.375176,259.321667
5160,555.803597,82.903403,46.903403,82.903403,246.85
5161,539.519547,71.039854,35.039854,71.039854,240.94
5162,545.811494,70.022799,34.022799,70.022799,244.08
5163,547.609228,69.331702,33.331702,69.331702,248.7
5164,554.849736,69.379655,33.379655,69.379655,245.58
5165,553.313279,70.537287,34.537287,70.537287,246.5
5166,550.476126,72.931292,36.931292,72.931292,255.21
5167,547.927274,76.162874,40.162874,76.162874,255.56
5168,559.943661,79.202124,43.202124,79.202124,251.37
5169,594.866425,80.836945,44.836945,80.836945,271.1
5170,556.689087,80.52576,44.52576,80.52576,248.9
5171,556.335403,78.821798,42.821798,78.821798,252.99
5172,557.408593,76.876377,40.876377,76.876377,254.53
5173,610.905333,75.60586,39.60586,75.60586,263.04
5174,583.8602,75.361878,39.361878,75.361878,254.45
5175,574.079006,76.150826,40.150826,76.150826,248.93
5176,555.640007,77.878693,41.878693,77.878693,250.165
5177,563.575993,80.322922,44.322922,80.322922,244.07
5178,573.725172,82.979799,46.979799,82.979799,256.47
5179,646.165468,85.079471,49.079471,85.079471,279.31
5180,585.71874,85.88227,49.88227,85.88227,266.63
5181,581.471553,85.079358,49.079358,85.079358,262.25
5182,601.824976,82.978839,46.978839,82.978839,246.08
5183,605.351757,80.316529,44.316529,80.316529,243.86
5184,574.433915,77.844756,41.844756,77.844756,243.24
5185,598.017142,70.981836,34.981836,70.981836,235.51
5186,592.320682,69.964781,33.964781,69.964781,238.7
5187,624.608121,69.273684,33.273684,69.273684,239.56
5188,652.349606,69.321638,33.321638,69.321638,242.83
5189,603.198988,70.47927,34.47927,70.47927,242.16
5190,575.222255,72.873274,36.873274,72.873274,240.89
5191,572.182815,76.104856,40.104856,76.104856,239.71
5192,568.660722,79.144107,43.144107,79.144107,244.97
5193,619.545163,80.778928,44.778928,80.778928,257.22
5194,566.052761,80.467742,44.467742,80.467742,243.616667
5195,561.772046,78.763781,42.763781,78.763781,243.466667
5196,615.500958,76.81836,40.81836,76.81836,243.92
5197,655.145301,75.547843,39.547843,75.547843,261.883333
5198,596.676208,75.30386,39.30386,75.30386,253.723333
5199,564.734082,76.092808,40.092808,76.092808,250.363333
5200,563.889754,77.820675,41.820675,77.820675,243.17
5201,577.907341,80.264904,44.264904,80.264904,246.426667
5202,616.988563,82.921781,46.921781,82.921781,250.236667
5203,639.7451,85.021453,49.021453,85.021453,270.81
5204,610.244716,85.824252,49.824252,85.824252,254.333333
5205,594.637638,85.02134,49.02134,85.02134,252.926667
5206,562.422711,82.920822,46.920822,82.920822,259.3
5207,564.272671,80.258511,44.258511,80.258511,260.32
5208,583.910639,77.786738,41.786738,77.786738,250.49
5209,589.565973,75.924465,39.924465,75.924465,258.173333
5210,559.139462,74.90741,38.90741,74.90741,256.435
5211,584.821804,74.216313,38.216313,74.216313,265.54
5212,562.976641,74.264266,38.264266,74.264266,272.23
5213,580.829448,75.421898,39.421898,75.421898,259.7
5214,566.67914,77.815903,41.815903,77.815903,250.77
5215,555.850393,81.047485,45.047485,81.047485,249.68
5216,549.320978,84.086735,48.086735,84.086735,248.38
5217,680.838073,85.721556,49.721556,85.721556,264.22
5218,683.704076,85.410371,49.410371,85.410371,247.39
5219,651.65203,83.706409,47.706409,83.706409,245.71
5220,600.101229,81.760989,45.760989,81.760989,263.14
5221,661.702421,80.490471,44.490471,80.490471,272.86
5222,607.568093,80.246489,44.246489,80.246489,257.77
5223,563.398347,81.035437,45.035437,81.035437,246.88
5224,572.008642,82.763304,46.763304,82.763304,246.55
5225,570.462052,85.207533,49.207533,85.207533,251.71
5226,603.417606,87.86441,51.86441,87.86441,263.54
5227,664.003383,89.964082,53.964082,89.964082,269.295
5228,595.45634,90.766881,54.766881,90.766881,261.7
5229,577.609258,89.963969,53.963969,89.963969,257.15
5230,569.607003,87.86345,51.86345,87.86345,245.97
5231,576.1771,85.20114,49.20114,85.20114,246.7
5232,582.136776,82.729367,46.729367,82.729367,253.74
5233,567.934298,75.867757,39.867757,75.867757,255.57
5234,569.948231,74.850702,38.850702,74.850702,244.64
5235,587.997633,74.159605,38.159605,74.159605,254.04
5236,590.150702,74.207558,38.207558,74.207558,246.19
5237,559.358109,75.36519,39.36519,75.36519,252.71
5238,606.298046,77.759195,41.759195,77.759195,247.63
5239,611.363219,80.990777,44.990777,80.990777,243.26
5240,615.983111,84.030027,48.030027,84.030027,240.36
5241,745.318991,85.664848,49.664848,85.664848,278.34
5242,612.015949,85.353663,49.353663,85.353663,278.92
5243,641.949362,83.649701,47.649701,83.649701,272.071667
5244,626.090306,81.704281,45.704281,81.704281,258.793333
5245,668.902479,80.433763,44.433763,80.433763,274.31
5246,559.4798,80.189781,44.189781,80.189781,260.95
5247,571.19631,80.978729,44.978729,80.978729,246.356667
5248,541.235421,82.706596,46.706596,82.706596,249.616667
5249,545.997584,85.150825,49.150825,85.150825,249.05
5250,560.606754,87.807702,51.807702,87.807702,259.763333
5251,607.285036,89.907374,53.907374,89.907374,274.81
5252,590.166539,90.710173,54.710173,90.710173,257.4
5253,566.039752,89.907261,53.907261,89.907261,251.606667
5254,563.178837,87.806742,51.806742,87.806742,248.733333
5255,580.445725,85.144432,49.144432,85.144432,251.106667
5256,560.656056,82.672659,46.672659,82.672659,253.15
5257,562.573476,75.811729,39.811729,75.811729,248.106667
5258,580.563671,74.794674,38.794674,74.794674,248.86
5259,575.448459,74.103577,38.103577,74.103577,255.07
5260,573.483688,74.15153,38.15153,74.15153,255.755
5261,562.850476,75.309162,39.309162,75.309162,244.73
5262,557.14701,77.703167,41.703167,77.703167,260.59
5263,590.610684,80.934749,44.934749,80.934749,262.01
5264,645.221813,83.973999,47.973999,83.973999,263.27
5265,648.454704,85.60882,49.60882,85.60882,290.21
5266,588.247391,85.297635,49.297635,85.297635,262.19
5267,554.388203,83.593673,47.593673,83.593673,269.82
5268,589.629071,81.648253,45.648253,81.648253,265.92
5269,608.313359,80.377736,44.377736,80.377736,275.86
5270,601.204782,80.133753,44.133753,80.133753,244.78
5271,608.610001,80.922701,44.922701,80.922701,249.32
5272,599.594473,82.650568,46.650568,82.650568,236.41
5273,653.041834,85.094797,49.094797,85.094797,238.79
5274,636.160715,87.751674,51.751674,87.751674,245.24
5275,654.417407,89.851346,53.851346,89.851346,260.87
5276,602.476181,90.654145,54.654145,90.654145,255.76
5277,601.8934,89.851233,53.851233,89.851233,247.385
5278,622.918557,87.750714,51.750714,87.750714,246.27
5279,573.002226,85.088404,49.088404,85.088404,252.58
5280,580.180747,82.616631,46.616631,82.616631,245.26
5281,551.13011,75.756398,39.756398,75.756398,246.03
5282,569.329414,74.739343,38.739343,74.739343,252.62
5283,585.780112,74.048246,38.048246,74.048246,250.85
5284,583.276518,74.096199,38.096199,74.096199,250.15
5285,580.967477,75.253831,39.253831,75.253831,246.14
5286,569.021307,77.647836,41.647836,77.647836,243.81
5287,573.790271,80.879418,44.879418,80.879418,255.9
5288,564.862622,83.918668,47.918668,83.918668,270.59
5289,625.621051,85.553489,49.553489,85.553489,271.34
5290,600.632245,85.242304,49.242304,85.242304,255.15
5291,591.727089,83.538342,47.538342,83.538342,242.63
5292,716.257108,81.592921,45.592921,81.592921,255.59
5293,779.444046,80.322404,44.322404,80.322404,261.16
5294,636.695654,80.078422,44.078422,80.078422,259.118333
5295,588.842362,80.86737,44.86737,80.86737,261.243333
5296,607.497284,82.595237,46.595237,82.595237,258.643333
5297,564.11933,85.039465,49.039465,85.039465,272.386667
5298,595.653492,87.696342,51.696342,87.696342,268.43
5299,642.456257,89.796015,53.796015,89.796015,272.696667
5300,553.700517,90.598814,54.598814,90.598814,259.49
5301,558.993981,89.795902,53.795902,89.795902,259.32
5302,624.41392,87.695383,51.695383,87.695383,265.103333
5303,605.281874,85.033073,49.033073,85.033073,249.976667
5304,603.267994,82.5613,46.5613,82.5613,252.49
5305,606.227767,75.701779,39.701779,75.701779,241.186667
5306,592.208195,74.684725,38.684725,74.684725,248.63
5307,600.428668,73.993627,37.993627,73.993627,254.353333
5308,581.422045,74.041581,38.041581,74.041581,253.53
5309,588.967941,75.199213,39.199213,75.199213,252.756667
5310,600.97212,77.593218,41.593218,77.593218,248.515
5311,578.77684,80.8248,44.8248,80.8248,250.26
5312,573.205677,83.86405,47.86405,83.86405,246.93
5313,606.438692,85.498871,49.498871,85.498871,265.8
5314,624.91924,85.187685,49.187685,85.187685,258.95
5315,645.521648,83.483724,47.483724,83.483724,256.25
5316,693.601004,81.538303,45.538303,81.538303,285.14
5317,672.792008,80.267786,44.267786,80.267786,295.7
5318,634.97216,80.023804,44.023804,80.023804,268.56
5319,721.41525,80.812752,44.812752,80.812752,255.34
5320,678.829255,82.540619,46.540619,82.540619,260.93
5321,619.519927,84.984847,48.984847,84.984847,246.64
5322,676.221211,87.641724,51.641724,87.641724,257.46
5323,665.812415,89.741397,53.741397,89.741397,269.94
5324,681.691596,90.544196,54.544196,90.544196,242.33
5325,599.235103,89.741284,53.741284,89.741284,244.58
5326,623.819566,87.640765,51.640765,87.640765,265.49
5327,596.874947,84.978455,48.978455,84.978455,260.3
5328,671.806443,82.506682,46.506682,82.506682,259.72
5329,631.660364,70.647891,34.647891,70.647891,260.57
5330,582.905515,69.630836,33.630836,69.630836,256.4
5331,589.565973,68.939739,32.939739,68.939739,258.89
5332,580.928023,68.987692,32.987692,68.987692,252.91
5333,577.994017,70.145324,34.145324,70.145324,255.38
5334,578.254409,72.539329,36.539329,72.539329,259.05
5335,650.095332,75.770911,39.770911,75.770911,252.01
5336,598.764672,78.810161,42.810161,78.810161,250.05
5337,652.401088,80.444982,44.444982,80.444982,260.63
5338,602.785562,80.133797,44.133797,80.133797,265.62
5339,601.415039,78.429835,42.429835,78.429835,270.66
5340,617.849388,76.484414,40.484414,76.484414,280.88
5341,671.647816,75.213897,39.213897,75.213897,276.68
5342,628.096992,74.969915,38.969915,74.969915,268.14
5343,585.340893,75.758863,39.758863,75.758863,286.07
5344,633.91215,77.48673,41.48673,77.48673,277.93
5345,607.709798,79.930958,43.930958,79.930958,264.213333
5346,601.927623,82.587835,46.587835,82.587835,277.393333
5347,626.01202,84.687508,48.687508,84.687508,275.2
5348,627.347063,85.490307,49.490307,85.490307,278.513333
5349,705.583058,84.687395,48.687395,84.687395,258.536667
5350,682.316933,82.586876,46.586876,82.586876,265.336667
5351,583.306646,79.924566,43.924566,79.924566,257.83
5352,565.637249,77.452793,41.452793,77.452793,276.473333
5353,575.505077,70.594747,34.594747,70.594747,267.323333
5354,546.746715,69.577692,33.577692,69.577692,253.406667
5355,552.476578,68.886595,32.886595,68.886595,255.57
5356,563.889754,68.934549,32.934549,68.934549,252.743333
5357,564.144871,70.09218,34.09218,70.09218,251.74
5358,575.590055,72.486185,36.486185,72.486185,251.83
5359,592.948982,75.717767,39.717767,75.717767,271.716667
5360,598.97731,78.757018,42.757018,78.757018,258.396667
5361,662.390553,80.391839,44.391839,80.391839,272.241667
5362,571.633698,80.080653,44.080653,80.080653,259.58
5363,580.180747,78.376692,42.376692,78.376692,259.18
5364,584.882769,76.431271,40.431271,76.431271,263.77
5365,666.185049,75.160754,39.160754,75.160754,276.44
5366,578.486329,74.916771,38.916771,74.916771,266.43
5367,569.840361,75.705719,39.705719,75.705719,254.21
5368,555.73345,77.433586,41.433586,77.433586,267.88
5369,556.202152,79.877815,43.877815,79.877815,260.99
5370,614.184638,82.534692,46.534692,82.534692,259.33
5371,625.946804,84.634364,48.634364,84.634364,265.9
5372,567.361938,85.437163,49.437163,85.437163,266.24
5373,567.01999,84.634251,48.634251,84.634251,283.17
5374,569.409932,82.533733,46.533733,82.533733,278.64
5375,587.872921,79.871422,43.871422,79.871422,253.54
5376,616.255653,77.399649,41.399649,77.399649,247.23
5377,620.798475,75.542364,39.542364,75.542364,250.87
5378,569.750551,74.52531,38.52531,74.52531,239.15
5379,577.753402,73.834212,37.834212,73.834212,241.79
5380,553.852859,73.882166,37.882166,73.882166,246.55
5381,541.074606,75.039798,39.039798,75.039798,246.65
5382,532.573558,77.433802,41.433802,77.433802,250.9
5383,567.16891,80.665385,44.665385,80.665385,256.63
5384,552.147223,83.704635,47.704635,83.704635,258.46
5385,566.827582,85.339456,49.339456,85.339456,274.46
5386,560.960641,85.02827,49.02827,85.02827,249.48
5387,560.013028,83.324309,47.324309,83.324309,252.49
5388,572.485959,81.378888,45.378888,81.378888,254.06
5389,551.048992,80.108371,44.108371,80.108371,275.28
5390,541.003972,79.864389,43.864389,79.864389,251.91
5391,556.909862,80.653337,44.653337,80.653337,248.82
5392,555.313736,82.381204,46.381204,82.381204,243.21
5393,575.533397,84.825432,48.825432,84.825432,243.41
5394,592.787623,87.482309,51.482309,87.482309,262.783333
5395,593.466523,89.581981,53.581981,89.581981,265.883333
5396,579.097185,90.384781,54.384781,90.384781,247.89
5397,557.814343,89.581869,53.581869,89.581869,247.76
5398,568.900979,87.48135,51.48135,87.48135,248.66
5399,547.334669,84.81904,48.81904,84.81904,255.03
5400,547.103133,82.347267,46.347267,82.347267,263.343333
5401,585.004783,75.490758,39.490758,75.490758,264.55
5402,612.015949,74.473704,38.473704,74.473704,248.786667
5403,570.597663,73.782606,37.782606,73.782606,251.656667
5404,567.467374,73.83056,37.83056,73.83056,242.396667
5405,546.163397,74.988192,38.988192,74.988192,236.326667
5406,549.494258,77.382196,41.382196,77.382196,231.59
5407,551.425769,80.613779,44.613779,80.613779,247.816667
5408,545.894142,83.653029,47.653029,83.653029,241.643333
5409,564.400631,85.28785,49.28785,85.28785,247.686667
5410,571.825588,84.976664,48.976664,84.976664,245.383333
5411,545.05146,83.272703,47.272703,83.272703,244.998333
5412,540.907778,81.327282,45.327282,81.327282,249.79
5413,572.872941,80.056765,44.056765,80.056765,241.15
5414,553.086319,79.812783,43.812783,79.812783,236.29
5415,526.746453,80.601731,44.601731,80.601731,243.71
5416,530.025713,82.329598,46.329598,82.329598,243.03
5417,551.804299,84.773826,48.773826,84.773826,250.88
5418,592.981276,87.430703,51.430703,87.430703,256.58
5419,555.546663,89.530375,53.530375,89.530375,256.79
5420,563.427931,90.333175,54.333175,90.333175,252.12
5421,580.406435,89.530263,53.530263,89.530263,244.09
5422,563.035572,87.429744,51.429744,87.429744,248.47
5423,551.52209,84.767434,48.767434,84.767434,239.43
5424,585.565431,82.295661,46.295661,82.295661,239.32
5425,548.30358,75.439944,39.439944,75.439944,254.1
5426,548.360541,74.422889,38.422889,74.422889,262.19
5427,548.567386,73.731792,37.731792,73.731792,249.1
5428,541.590614,73.779746,37.779746,73.779746,247.93
5429,554.426571,74.937378,38.937378,74.937378,238.87
5430,556.712715,77.331382,41.331382,77.331382,240.44
5431,556.815177,80.562965,44.562965,80.562965,241.32
5432,577.063052,83.602215,47.602215,83.602215,238.74
5433,614.405408,85.237036,49.237036,85.237036,246.75
5434,673.637334,84.92585,48.92585,84.92585,249.55
5435,621.243543,83.221889,47.221889,83.221889,238.33
5436,589.250904,81.276468,45.276468,81.276468,236.24
5437,617.661913,80.005951,44.005951,80.005951,249.93
5438,594.083463,79.761968,43.761968,79.761968,242.06
5439,561.398621,80.550917,44.550917,80.550917,227.87
5440,592.368917,82.278783,46.278783,82.278783,230.02
5441,586.817378,84.723012,48.723012,84.723012,241.49
5442,613.841755,87.379889,51.379889,87.379889,256.64
5443,664.466042,89.479561,53.479561,89.479561,243.13
5444,558.631268,90.28236,54.28236,90.28236,246.368333
5445,546.914228,89.479448,53.479448,89.479448,252.566667
5446,556.366784,87.37893,51.37893,87.37893,246.213333
5447,590.865101,84.71662,48.71662,84.71662,241.363333
5448,580.977341,82.244847,46.244847,82.244847,254.283333
